string_idx,string_name,string_name_x,string_name_y,string_box_idx,CB_name,Phase,string_num,string_box_v1_x,string_box_v1_y,string_box_v2_x,string_box_v2_y,string_box_v3_x,string_box_v3_y,string_box_v4_x,string_box_v4_y,num_modules,module_orientation,num_module_along_x,num_module_along_y
126,9-1,5055.25572190142,767.66146849813,0,0,0,0,5044.48729077161,767.06146849813,5066.02415303124,767.06146849813,5066.02415303124,768.26146849813,5044.48729077161,768.26146849813,81,L,10,1
126,9-1,5055.25572190142,768.964982443292,1,0,0,0,5044.48729077161,768.364982443292,5066.02415303124,768.364982443292,5066.02415303123,769.564982443292,5044.48729077161,769.564982443292,80,L,10,1
127,8-9,5055.25572190142,770.268496388454,0,0,0,0,5044.48729077161,769.668496388454,5066.02415303123,769.668496388454,5066.02415303123,770.868496388453,5044.48729077161,770.868496388454,79,L,10,1
127,8-9,5055.25572190142,771.572010333617,1,0,0,0,5044.48729077161,770.972010333617,5066.02415303124,770.972010333617,5066.02415303124,772.172010333616,5044.48729077161,772.172010333617,78,L,10,1
128,6-2,5055.25572190142,773.354770802983,0,0,0,0,5044.48729077161,772.754770802983,5066.02415303123,772.754770802983,5066.02415303123,773.954770802983,5044.48729077161,773.954770802984,77,L,10,1
128,6-2,5055.25572190142,774.658284748145,1,0,0,0,5044.48729077161,774.058284748145,5066.02415303123,774.058284748145,5066.02415303123,775.258284748145,5044.48729077161,775.258284748146,76,L,10,1
129,6-1,5055.25572190142,775.961798693307,0,0,0,0,5044.48729077161,775.361798693307,5066.02415303123,775.361798693307,5066.02415303123,776.561798693307,5044.48729077161,776.561798693308,75,L,10,1
129,6-1,5055.25572190142,777.265312638469,1,0,0,0,5044.48729077161,776.665312638469,5066.02415303123,776.665312638469,5066.02415303123,777.865312638468,5044.48729077161,777.865312638469,74,L,10,1
130,5-9,5055.25572190142,778.568826583631,0,0,0,0,5044.48729077161,777.968826583631,5066.02415303123,777.968826583631,5066.02415303123,779.168826583631,5044.48729077161,779.168826583631,73,L,10,1
130,5-9,5055.25572190142,779.872340528793,1,0,0,0,5044.48729077161,779.272340528793,5066.02415303123,779.272340528793,5066.02415303123,780.472340528793,5044.48729077161,780.472340528794,72,L,10,1
131,4-6,5055.25572190142,781.682697183362,0,0,0,0,5044.48729077161,781.082697183362,5066.02415303123,781.082697183362,5066.02415303123,782.282697183362,5044.48729077161,782.282697183362,71,L,10,1
131,4-6,5055.25572190142,782.986211128524,1,0,0,0,5044.48729077161,782.386211128525,5066.02415303123,782.386211128525,5066.02415303123,783.586211128524,5044.48729077161,783.586211128525,70,L,10,1
132,4-5,5055.25572190142,784.289725073687,0,0,0,0,5044.48729077161,783.689725073687,5066.02415303124,783.689725073687,5066.02415303124,784.889725073686,5044.48729077161,784.889725073687,69,L,10,1
132,4-5,5055.25572190142,785.593239018849,1,0,0,0,5044.4872907716,784.99323901885,5066.02415303124,784.993239018848,5066.02415303123,786.193239018849,5044.4872907716,786.193239018849,68,L,10,1
133,4-4,5055.25572190142,786.89675296401,0,0,0,0,5044.48729077161,786.29675296401,5066.02415303123,786.29675296401,5066.02415303123,787.496752964011,5044.48729077161,787.496752964011,67,L,10,1
133,4-4,5055.25572190142,788.200266909172,1,0,0,0,5044.48729077161,787.600266909172,5066.02415303124,787.600266909172,5066.02415303124,788.800266909172,5044.48729077161,788.800266909172,66,L,10,1
134,1-9,5055.25572190142,789.926093692811,0,0,0,0,5044.48729077161,789.326093692811,5066.02415303123,789.326093692811,5066.02415303123,790.526093692811,5044.48729077161,790.526093692812,65,L,10,1
134,1-9,5055.25572190142,791.229607637973,1,0,0,0,5044.48729077161,790.629607637973,5066.02415303123,790.629607637973,5066.02415303123,791.829607637973,5044.48729077161,791.829607637974,64,L,10,1
135,1-8,5055.25572190142,792.533121583135,0,0,0,0,5044.48729077161,791.933121583135,5066.02415303123,791.933121583135,5066.02415303123,793.133121583135,5044.48729077161,793.133121583136,63,L,10,1
135,1-8,5055.25572190142,793.836635528297,1,0,0,0,5044.48729077161,793.236635528297,5066.02415303124,793.236635528297,5066.02415303124,794.436635528296,5044.48729077161,794.436635528297,62,L,10,1
136,1-7,5055.25572190142,795.140149473459,0,0,0,0,5044.48729077161,794.54014947346,5066.02415303124,794.54014947346,5066.02415303123,795.740149473459,5044.48729077161,795.740149473459,61,L,10,1
136,1-7,5055.25572190142,796.443663418622,1,0,0,0,5044.48729077161,795.843663418622,5066.02415303124,795.843663418622,5066.02415303123,797.043663418621,5044.48729077161,797.043663418622,60,L,10,1
137,10-5,5033.40374977308,756.778970599442,0,0,0,0,5022.63531864326,756.178970599442,5044.17218090289,756.178970599442,5044.17218090289,757.378970599443,5022.63531864326,757.378970599443,59,L,10,1
137,10-5,5033.40374977308,758.082484544605,1,0,0,0,5022.63531864326,757.482484544605,5044.17218090289,757.482484544604,5044.17218090289,758.682484544605,5022.63531864326,758.682484544605,58,L,10,1
138,10-4,5033.40374977308,759.385998489767,0,0,0,0,5022.63531864326,758.785998489767,5044.17218090289,758.785998489766,5044.17218090289,759.985998489767,5022.63531864326,759.985998489767,57,L,10,1
138,10-4,5033.40374977308,760.689512434928,1,0,0,0,5022.63531864326,760.089512434928,5044.17218090289,760.089512434929,5044.17218090289,761.289512434928,5022.63531864326,761.289512434928,56,L,10,1
139,10-3,5033.40374977308,761.99302638009,0,0,0,0,5022.63531864326,761.39302638009,5044.17218090289,761.39302638009,5044.17218090289,762.593026380091,5022.63531864326,762.593026380091,55,L,10,1
139,10-3,5033.40374977308,763.296540325253,1,0,0,0,5022.63531864326,762.696540325253,5044.17218090289,762.696540325252,5044.17218090289,763.896540325253,5022.63531864326,763.896540325254,54,L,10,1
140,9-5,5033.40374977308,765.054440607806,0,0,0,0,5022.63531864326,764.454440607806,5044.17218090289,764.454440607806,5044.17218090289,765.654440607806,5022.63531864326,765.654440607806,53,L,10,1
140,9-5,5033.40374977308,766.357954552968,1,0,0,0,5022.63531864326,765.757954552968,5044.17218090289,765.757954552968,5044.17218090289,766.957954552969,5022.63531864326,766.957954552968,52,L,10,1
141,9-4,5033.40374977308,767.661468498131,0,0,0,0,5022.63531864326,767.061468498131,5044.17218090289,767.06146849813,5044.17218090289,768.261468498131,5022.63531864326,768.261468498131,51,L,10,1
141,9-4,5033.40374977308,768.964982443292,1,0,0,0,5022.63531864326,768.364982443292,5044.17218090289,768.364982443292,5044.17218090289,769.564982443293,5022.63531864326,769.564982443293,50,L,10,1
142,9-3,5033.40374977308,770.268496388454,0,0,0,0,5022.63531864326,769.668496388454,5044.17218090289,769.668496388455,5044.17218090289,770.868496388454,5022.63531864326,770.868496388454,49,L,10,1
142,9-3,5033.40374977308,771.572010333617,1,0,0,0,5022.63531864326,770.972010333617,5044.17218090289,770.972010333616,5044.17218090289,772.172010333617,5022.63531864326,772.172010333617,48,L,10,1
143,5-8,5033.40374977308,773.354770802983,0,0,0,0,5022.63531864326,772.754770802983,5044.17218090289,772.754770802983,5044.17218090289,773.954770802983,5022.63531864326,773.954770802984,47,L,10,1
143,5-8,5033.40374977308,774.658284748145,1,0,0,0,5022.63531864326,774.058284748145,5044.17218090289,774.058284748145,5044.17218090289,775.258284748145,5022.63531864326,775.258284748145,46,L,10,1
144,5-7,5033.40374977308,775.961798693308,0,0,0,0,5022.63531864326,775.361798693308,5044.17218090289,775.361798693307,5044.17218090289,776.561798693308,5022.63531864326,776.561798693308,45,L,10,1
144,5-7,5033.40374977308,777.265312638469,1,0,0,0,5022.63531864326,776.665312638469,5044.17218090289,776.665312638469,5044.17218090289,777.865312638469,5022.63531864326,777.86531263847,44,L,10,1
145,5-6,5033.40374977308,778.568826583631,0,0,0,0,5022.63531864326,777.968826583631,5044.17218090289,777.968826583632,5044.17218090289,779.168826583631,5022.63531864326,779.168826583632,43,L,10,1
145,5-6,5033.40374977308,779.872340528793,1,0,0,0,5022.63531864326,779.272340528793,5044.17218090289,779.272340528793,5044.17218090289,780.472340528793,5022.63531864326,780.472340528794,42,L,10,1
146,4-9,5033.40374977308,781.682697183362,0,0,0,0,5022.63531864326,781.082697183362,5044.17218090289,781.082697183362,5044.17218090289,782.282697183362,5022.63531864326,782.282697183362,41,L,10,1
146,4-9,5033.40374977308,782.986211128525,1,0,0,0,5022.63531864326,782.386211128525,5044.17218090289,782.386211128525,5044.17218090289,783.586211128526,5022.63531864326,783.586211128525,40,L,10,1
147,4-8,5033.40374977308,784.289725073687,0,0,0,0,5022.63531864326,783.689725073687,5044.17218090289,783.689725073687,5044.17218090289,784.889725073687,5022.63531864326,784.889725073687,39,L,10,1
147,4-8,5033.40374977308,785.593239018849,1,0,0,0,5022.63531864326,784.993239018849,5044.17218090289,784.993239018848,5044.17218090289,786.193239018849,5022.63531864326,786.193239018849,38,L,10,1
148,4-7,5033.40374977308,786.896752964011,0,0,0,0,5022.63531864326,786.296752964011,5044.17218090289,786.29675296401,5044.17218090289,787.496752964011,5022.63531864326,787.496752964011,37,L,10,1
148,4-7,5033.40374977308,788.200266909173,1,0,0,0,5022.63531864326,787.600266909173,5044.17218090289,787.600266909172,5044.17218090289,788.800266909172,5022.63531864326,788.800266909173,36,L,10,1
149,1-6,5033.40374977308,789.926093692811,0,0,0,0,5022.63531864326,789.326093692811,5044.17218090289,789.326093692811,5044.17218090289,790.526093692811,5022.63531864326,790.526093692812,35,L,10,1
149,1-6,5033.40374977308,791.229607637973,1,0,0,0,5022.63531864326,790.629607637974,5044.17218090289,790.629607637973,5044.17218090289,791.829607637973,5022.63531864326,791.829607637974,34,L,10,1
150,1-5,5033.40374977308,792.533121583136,0,0,0,0,5022.63531864326,791.933121583136,5044.17218090289,791.933121583135,5044.17218090289,793.133121583136,5022.63531864326,793.133121583136,33,L,10,1
150,1-5,5033.40374977308,793.836635528298,1,0,0,0,5022.63531864326,793.236635528297,5044.17218090289,793.236635528297,5044.17218090289,794.436635528298,5022.63531864326,794.436635528298,32,L,10,1
151,1-4,5033.40374977308,795.140149473459,0,0,0,0,5022.63531864326,794.540149473459,5044.17218090289,794.54014947346,5044.17218090289,795.740149473459,5022.63531864326,795.74014947346,31,L,10,1
151,1-4,5033.40374977308,796.443663418621,1,0,0,0,5022.63531864326,795.843663418621,5044.17218090289,795.843663418621,5044.17218090289,797.043663418621,5022.63531864326,797.043663418622,30,L,10,1
152,10-2,5011.55324979197,756.778970599442,0,0,0,0,5000.78481866216,756.178970599441,5022.32168092179,756.178970599443,5022.32168092179,757.378970599442,5000.78481866216,757.378970599442,29,L,10,1
152,10-2,5011.55324979197,758.082484544604,1,0,0,0,5000.78481866216,757.482484544604,5022.32168092179,757.482484544604,5022.32168092179,758.682484544604,5000.78481866216,758.682484544604,28,L,10,1
153,10-1,5011.55324979197,759.385998489766,0,0,0,0,5000.78481866216,758.785998489766,5022.32168092179,758.785998489766,5022.32168092179,759.985998489767,5000.78481866216,759.985998489766,27,L,10,1
153,10-1,5011.55324979197,760.689512434928,1,0,0,0,5000.78481866216,760.089512434928,5022.32168092179,760.089512434928,5022.32168092179,761.289512434928,5000.78481866216,761.289512434927,26,L,10,1
154,9-9,5011.55324979197,761.993026380091,0,0,0,0,5000.78481866216,761.39302638009,5022.32168092179,761.393026380091,5022.32168092179,762.593026380091,5000.78481866216,762.593026380091,25,L,10,1
154,9-9,5011.55324979197,763.296540325253,1,0,0,0,5000.78481866216,762.696540325252,5022.32168092179,762.696540325253,5022.32168092179,763.896540325253,5000.78481866216,763.896540325253,24,L,10,1
155,9-8,5011.55324979197,765.054440607806,0,0,0,0,5000.78481866216,764.454440607806,5022.32168092179,764.454440607806,5022.32168092179,765.654440607806,5000.78481866216,765.654440607806,23,L,10,1
155,9-8,5011.55324979197,766.357954552968,1,0,0,0,5000.78481866216,765.757954552968,5022.32168092179,765.757954552968,5022.32168092179,766.957954552969,5000.78481866216,766.957954552968,22,L,10,1
156,9-7,5011.55324979197,767.66146849813,0,0,0,0,5000.78481866216,767.061468498129,5022.32168092179,767.061468498131,5022.32168092179,768.261468498131,5000.78481866216,768.26146849813,21,L,10,1
156,9-7,5011.55324979197,768.964982443292,1,0,0,0,5000.78481866216,768.364982443291,5022.32168092179,768.364982443292,5022.32168092179,769.564982443292,5000.78481866216,769.564982443292,20,L,10,1
157,9-6,5011.55324979197,770.268496388454,0,0,0,0,5000.78481866216,769.668496388454,5022.32168092179,769.668496388454,5022.32168092179,770.868496388454,5000.78481866216,770.868496388453,19,L,10,1
157,9-6,5011.55324979197,771.572010333617,1,0,0,0,5000.78481866216,770.972010333617,5022.32168092179,770.972010333617,5022.32168092179,772.172010333617,5000.78481866216,772.172010333617,18,L,10,1
158,5-5,5011.55324979197,773.354770802983,0,0,0,0,5000.78481866216,772.754770802982,5022.32168092179,772.754770802983,5022.32168092179,773.954770802984,5000.78481866216,773.954770802984,17,L,10,1
158,5-5,5011.55324979197,774.658284748145,1,0,0,0,5000.78481866216,774.058284748145,5022.32168092179,774.058284748145,5022.32168092179,775.258284748146,5000.78481866216,775.258284748145,16,L,10,1
159,5-4,5011.55324979197,775.961798693307,0,0,0,0,5000.78481866216,775.361798693307,5022.32168092179,775.361798693307,5022.32168092179,776.561798693308,5000.78481866216,776.561798693307,15,L,10,1
159,5-4,5011.55324979197,777.265312638469,1,0,0,0,5000.78481866216,776.665312638469,5022.32168092179,776.665312638469,5022.32168092179,777.865312638469,5000.78481866216,777.865312638469,14,L,10,1
160,5-3,5011.55324979197,778.568826583631,0,0,0,0,5000.78481866216,777.968826583631,5022.32168092179,777.968826583631,5022.32168092179,779.168826583631,5000.78481866216,779.168826583631,13,L,10,1
160,5-3,5011.55324979197,779.872340528793,1,0,0,0,5000.78481866216,779.272340528793,5022.32168092179,779.272340528793,5022.32168092179,780.472340528794,5000.78481866216,780.472340528793,12,L,10,1
161,5-2,5011.55324979197,781.682697183362,0,0,0,0,5000.78481866216,781.082697183362,5022.32168092179,781.082697183362,5022.32168092179,782.282697183363,5000.78481866216,782.282697183362,11,L,10,1
161,5-2,5011.55324979197,782.986211128525,1,0,0,0,5000.78481866216,782.386211128525,5022.32168092179,782.386211128525,5022.32168092179,783.586211128525,5000.78481866216,783.586211128525,10,L,10,1
162,5-1,5011.55324979197,784.289725073687,0,0,0,0,5000.78481866216,783.689725073687,5022.32168092179,783.689725073687,5022.32168092179,784.889725073687,5000.78481866216,784.889725073687,9,L,10,1
162,5-1,5011.55324979197,785.593239018848,1,0,0,0,5000.78481866216,784.993239018847,5022.32168092179,784.993239018849,5022.32168092179,786.193239018849,5000.78481866216,786.193239018848,8,L,10,1
163,4-10,5011.55324979197,786.89675296401,0,0,0,0,5000.78481866216,786.29675296401,5022.32168092179,786.29675296401,5022.32168092179,787.496752964011,5000.78481866216,787.49675296401,7,L,10,1
163,4-10,5011.55324979197,788.200266909172,1,0,0,0,5000.78481866216,787.600266909171,5022.32168092179,787.600266909173,5022.32168092179,788.800266909172,5000.78481866216,788.800266909172,6,L,10,1
164,1-3,5011.55324979197,789.926093692811,0,0,0,0,5000.78481866216,789.32609369281,5022.32168092179,789.326093692811,5022.32168092179,790.526093692812,5000.78481866216,790.526093692812,5,L,10,1
164,1-3,5011.55324979197,791.229607637973,1,0,0,0,5000.78481866216,790.629607637973,5022.32168092179,790.629607637973,5022.32168092179,791.829607637974,5000.78481866216,791.829607637974,4,L,10,1
165,1-2,5011.55324979197,792.533121583135,0,0,0,0,5000.78481866216,791.933121583135,5022.32168092179,791.933121583135,5022.32168092179,793.133121583136,5000.78481866216,793.133121583135,3,L,10,1
165,1-2,5011.55324979197,793.836635528297,1,0,0,0,5000.78481866216,793.236635528297,5022.32168092179,793.236635528297,5022.32168092179,794.436635528297,5000.78481866216,794.436635528297,2,L,10,1
166,1-1,5011.55324979197,795.140149473459,0,0,0,0,5000.78481866216,794.540149473459,5022.32168092179,794.54014947346,5022.32168092179,795.740149473459,5000.78481866216,795.740149473459,1,L,10,1
166,1-1,5011.55324979197,796.443663418621,1,0,0,0,5000.78481866216,795.843663418621,5022.32168092179,795.843663418622,5022.32168092179,797.043663418622,5000.78481866216,797.043663418621,0,L,10,1
0,22-8,5168.94402366397,720.237767917419,0,0,0,0,5167.90069627957,716.976740027095,5169.98735104836,716.976740027095,5169.98735104836,723.498795807743,5167.90069627957,723.498795807743,164,P,1,5
0,22-8,5166.79216351951,720.237767917419,1,0,0,0,5165.74883613511,716.976740027095,5167.83549090391,716.976740027095,5167.83549090391,723.498795807744,5165.74883613511,723.498795807744,163,P,1,5
0,22-8,5171.09588380842,720.237767917419,2,0,0,0,5170.05255642402,716.976740027095,5172.13921119282,716.976740027095,5172.13921119282,723.498795807743,5170.05255642402,723.498795807743,162,P,1,5
0,22-8,5173.24774395287,720.237767917419,3,0,0,0,5172.20441656847,716.976740027095,5174.29107133727,716.976740027095,5174.29107133727,723.498795807743,5172.20441656847,723.498795807744,161,P,1,5
1,21-9,5237.80354828647,720.237767917419,0,0,0,0,5236.76022090207,716.976740027095,5238.84687567087,716.976740027095,5238.84687567087,723.498795807745,5236.76022090207,723.498795807744,160,P,1,5
1,21-9,5235.65168814202,720.237767917419,1,0,0,0,5234.60836075762,716.976740027095,5236.69501552641,716.976740027095,5236.69501552641,723.498795807744,5234.60836075762,723.498795807743,159,P,1,5
1,21-9,5233.49982799756,720.237767917419,2,0,0,0,5232.45650061316,716.976740027095,5234.54315538196,716.976740027095,5234.54315538196,723.498795807744,5232.45650061316,723.498795807744,158,P,1,5
1,21-9,5231.34796785311,720.237767917419,3,0,0,0,5230.30464046871,716.976740027094,5232.39129523751,716.976740027095,5232.39129523751,723.498795807743,5230.30464046871,723.498795807743,157,P,1,5
2,21-8,5229.19610770866,720.237767917419,0,0,0,0,5228.15278032426,716.976740027095,5230.23943509306,716.976740027094,5230.23943509306,723.498795807744,5228.15278032426,723.498795807744,156,P,1,5
2,21-8,5227.0442475642,720.237767917419,1,0,0,0,5226.0009201798,716.976740027095,5228.0875749486,716.976740027095,5228.0875749486,723.498795807744,5226.0009201798,723.498795807743,155,P,1,5
2,21-8,5224.89238741975,720.237767917419,2,0,0,0,5223.84906003535,716.976740027095,5225.93571480415,716.976740027094,5225.93571480415,723.498795807743,5223.84906003535,723.498795807743,154,P,1,5
2,21-8,5222.7405272753,720.237767917419,3,0,0,0,5221.6971998909,716.976740027094,5223.7838546597,716.976740027095,5223.7838546597,723.498795807743,5221.6971998909,723.498795807743,153,P,1,5
3,21-7,5220.58866713084,720.237767917419,0,0,0,0,5219.54533974644,716.976740027095,5221.63199451524,716.976740027095,5221.63199451524,723.498795807744,5219.54533974644,723.498795807743,152,P,1,5
3,21-7,5218.43680698639,720.237767917419,1,0,0,0,5217.39347960199,716.976740027094,5219.48013437079,716.976740027095,5219.48013437079,723.498795807743,5217.39347960199,723.498795807744,151,P,1,5
3,21-7,5216.28494684194,720.237767917419,2,0,0,0,5215.24161945754,716.976740027095,5217.32827422634,716.976740027095,5217.32827422634,723.498795807743,5215.24161945754,723.498795807743,150,P,1,5
3,21-7,5214.13308669748,720.237767917419,3,0,0,0,5213.08975931308,716.976740027095,5215.17641408188,716.976740027094,5215.17641408188,723.498795807743,5213.08975931308,723.498795807743,149,P,1,5
4,21-6,5211.98122655303,720.237767917419,0,0,0,0,5210.93789916863,716.976740027095,5213.02455393743,716.976740027095,5213.02455393743,723.498795807743,5210.93789916863,723.498795807743,148,P,1,5
4,21-6,5209.82936640858,720.237767917419,1,0,0,0,5208.78603902418,716.976740027095,5210.87269379298,716.976740027095,5210.87269379298,723.498795807744,5208.78603902418,723.498795807743,147,P,1,5
4,21-6,5207.67750626412,720.237767917419,2,0,0,0,5206.63417887972,716.976740027095,5208.72083364852,716.976740027094,5208.72083364852,723.498795807743,5206.63417887973,723.498795807743,146,P,1,5
4,21-6,5205.52564611967,720.237767917419,3,0,0,0,5204.48231873527,716.976740027095,5206.56897350407,716.976740027095,5206.56897350407,723.498795807743,5204.48231873527,723.498795807744,145,P,1,5
5,21-5,5203.37378597522,720.237767917419,0,0,0,0,5202.33045859082,716.976740027095,5204.41711335962,716.976740027095,5204.41711335961,723.498795807744,5202.33045859082,723.498795807743,144,P,1,5
5,21-5,5201.22192583076,720.237767917419,1,0,0,0,5200.17859844637,716.976740027095,5202.26525321516,716.976740027094,5202.26525321516,723.498795807744,5200.17859844637,723.498795807743,143,P,1,5
5,21-5,5199.07006568631,720.237767917419,2,0,0,0,5198.02673830191,716.976740027095,5200.11339307071,716.976740027095,5200.11339307071,723.498795807743,5198.02673830191,723.498795807743,142,P,1,5
5,21-5,5196.91820554186,720.237767917419,3,0,0,0,5195.87487815746,716.976740027094,5197.96153292626,716.976740027095,5197.96153292626,723.498795807743,5195.87487815746,723.498795807743,141,P,1,5
6,21-4,5194.7663453974,720.237767917419,0,0,0,0,5193.723018013,716.976740027096,5195.8096727818,716.976740027095,5195.8096727818,723.498795807742,5193.723018013,723.498795807744,140,P,1,5
6,21-4,5192.61448525295,720.237767917419,1,0,0,0,5191.57115786855,716.976740027095,5193.65781263735,716.976740027095,5193.65781263735,723.498795807744,5191.57115786855,723.498795807743,139,P,1,5
6,21-4,5190.4626251085,720.237767917419,2,0,0,0,5189.4192977241,716.976740027094,5191.5059524929,716.976740027095,5191.5059524929,723.498795807743,5189.4192977241,723.498795807744,138,P,1,5
6,21-4,5188.31076496404,720.237767917419,3,0,0,0,5187.26743757965,716.976740027094,5189.35409234844,716.976740027094,5189.35409234844,723.498795807744,5187.26743757965,723.498795807744,137,P,1,5
7,22-9,5181.85518453068,720.237767917419,0,0,0,0,5180.81185714629,716.976740027095,5182.89851191508,716.976740027095,5182.89851191508,723.498795807744,5180.81185714629,723.498795807743,136,P,1,5
7,22-9,5179.70332438623,720.237767917419,1,0,0,0,5178.65999700183,716.976740027094,5180.74665177063,716.976740027095,5180.74665177063,723.498795807743,5178.65999700183,723.498795807744,135,P,1,5
7,22-9,5186.15890481959,720.237767917419,2,0,0,0,5185.11557743519,716.976740027095,5187.20223220399,716.976740027094,5187.20223220399,723.498795807743,5185.11557743519,723.498795807743,134,P,1,5
7,22-9,5184.00704467514,720.237767917419,3,0,0,0,5182.96371729074,716.976740027095,5185.05037205954,716.976740027094,5185.05037205954,723.498795807743,5182.96371729074,723.498795807743,133,P,1,5
8,22-6,5181.85518453068,726.464805278684,0,0,0,0,5180.81185714629,723.855534360941,5182.89851191508,723.855534360941,5182.89851191508,729.074076196427,5180.81185714629,729.074076196427,132,P,1,4
8,22-6,5184.00704467514,726.464805278684,1,0,0,0,5182.96371729074,723.855534360941,5185.05037205954,723.85553436094,5185.05037205954,729.074076196427,5182.96371729074,729.074076196427,131,P,1,4
9,22-7,5175.39960409733,720.237767917419,0,0,0,0,5174.35627671293,716.976740027095,5176.44293148172,716.976740027095,5176.44293148172,723.498795807745,5174.35627671293,723.498795807743,130,P,1,5
9,22-7,5177.55146424178,720.237767917419,1,0,0,0,5176.50813685738,716.976740027094,5178.59479162618,716.976740027094,5178.59479162618,723.498795807744,5176.50813685738,723.498795807744,129,P,1,5
9,22-7,5179.70332438623,727.768319223846,2,0,0,0,5178.65999700183,723.85553436094,5180.74665177063,723.855534360941,5180.74665177063,731.681104086751,5178.65999700183,731.681104086751,128,P,1,6
9,22-7,5179.70332438623,735.950627502853,3,0,0,0,5178.65999700183,732.037842639948,5180.74665177063,732.037842639947,5180.74665177063,739.863412365758,5178.65999700183,739.863412365758,127,P,1,6
10,22-5,5181.85518453068,737.254141448015,0,0,0,0,5180.81185714629,734.644870530272,5182.89851191508,734.644870530272,5182.89851191508,739.863412365758,5180.81185714629,739.863412365758,126,P,1,4
10,22-5,5184.00704467514,737.254141448015,1,0,0,0,5182.96371729074,734.644870530272,5185.05037205954,734.644870530271,5185.05037205954,739.863412365758,5182.96371729074,739.863412365758,125,P,1,4
11,22-1,5181.85518453068,742.829421836699,0,0,0,0,5180.81185714629,740.220150918955,5182.89851191508,740.220150918955,5182.89851191508,745.438692754442,5180.81185714629,745.438692754442,124,P,1,4
11,22-1,5179.70332438623,742.829421836699,1,0,0,0,5178.65999700183,740.220150918956,5180.74665177063,740.220150918956,5180.74665177063,745.438692754442,5178.65999700183,745.438692754442,123,P,1,4
11,22-1,5184.00704467514,742.829421836698,2,0,0,0,5182.96371729074,740.220150918955,5185.05037205954,740.220150918954,5185.05037205954,745.438692754442,5182.96371729074,745.438692754442,122,P,1,4
12,19-2,5184.00704467514,753.55760155281,0,0,0,0,5182.96371729074,750.948330635068,5185.05037205954,750.948330635067,5185.05037205954,756.166872470553,5182.96371729074,756.166872470553,121,P,1,4
13,18-4,5216.28494684194,759.84431681414,0,0,0,0,5215.24161945754,756.583288923816,5217.32827422634,756.583288923815,5217.32827422634,763.105344704464,5215.24161945754,763.105344704464,120,P,1,5
13,18-4,5214.13308669748,759.84431681414,1,0,0,0,5213.08975931308,756.583288923816,5215.17641408188,756.583288923816,5215.17641408188,763.105344704464,5213.08975931308,763.105344704463,119,P,1,5
13,18-4,5211.98122655303,759.84431681414,2,0,0,0,5210.93789916863,756.583288923816,5213.02455393743,756.583288923816,5213.02455393743,763.105344704464,5210.93789916863,763.105344704464,118,P,1,5
13,18-4,5209.82936640858,759.84431681414,3,0,0,0,5208.78603902418,756.583288923816,5210.87269379298,756.583288923816,5210.87269379298,763.105344704465,5208.78603902418,763.105344704464,117,P,1,5
14,18-3,5207.67750626412,759.84431681414,0,0,0,0,5206.63417887972,756.583288923816,5208.72083364852,756.583288923815,5208.72083364852,763.105344704464,5206.63417887973,763.105344704464,116,P,1,5
14,18-3,5205.52564611967,759.84431681414,1,0,0,0,5204.48231873527,756.583288923816,5206.56897350407,756.583288923816,5206.56897350407,763.105344704464,5204.48231873527,763.105344704465,115,P,1,5
14,18-3,5203.37378597522,759.84431681414,2,0,0,0,5202.33045859082,756.583288923816,5204.41711335962,756.583288923816,5204.41711335962,763.105344704464,5202.33045859082,763.105344704464,114,P,1,5
14,18-3,5201.22192583076,759.84431681414,3,0,0,0,5200.17859844637,756.583288923816,5202.26525321516,756.583288923815,5202.26525321516,763.105344704463,5200.17859844637,763.105344704464,113,P,1,5
15,18-2,5199.07006568631,759.84431681414,0,0,0,0,5198.02673830191,756.583288923816,5200.11339307071,756.583288923815,5200.11339307071,763.105344704464,5198.02673830191,763.105344704464,112,P,1,5
15,18-2,5196.91820554186,759.84431681414,1,0,0,0,5195.87487815746,756.583288923815,5197.96153292626,756.583288923816,5197.96153292626,763.105344704464,5195.87487815746,763.105344704464,111,P,1,5
15,18-2,5194.7663453974,759.84431681414,2,0,0,0,5193.723018013,756.583288923816,5195.8096727818,756.583288923816,5195.8096727818,763.105344704463,5193.723018013,763.105344704464,110,P,1,5
15,18-2,5192.61448525295,759.84431681414,3,0,0,0,5191.57115786855,756.583288923816,5193.65781263735,756.583288923816,5193.65781263735,763.105344704465,5191.57115786855,763.105344704464,109,P,1,5
16,18-1,5190.4626251085,759.84431681414,0,0,0,0,5189.4192977241,756.583288923815,5191.5059524929,756.583288923816,5191.5059524929,763.105344704464,5189.4192977241,763.105344704465,108,P,1,5
16,18-1,5188.31076496404,759.84431681414,1,0,0,0,5187.26743757964,756.583288923816,5189.35409234844,756.583288923816,5189.35409234844,763.105344704464,5187.26743757965,763.105344704464,107,P,1,5
16,18-1,5186.15890481959,759.84431681414,2,0,0,0,5185.11557743519,756.583288923816,5187.20223220399,756.583288923816,5187.20223220399,763.105344704464,5185.11557743519,763.105344704463,106,P,1,5
16,18-1,5184.00704467514,759.84431681414,3,0,0,0,5182.96371729074,756.583288923816,5185.05037205954,756.583288923816,5185.05037205954,763.105344704463,5182.96371729074,763.105344704464,105,P,1,5
